Chartmetric ID,Artist,Country,Region,Continent,Pronouns,Solo/Group,Associated Labels,Label Category,Genres,Moods,Activities,Chartmetric Score,Chartmetric Rank,Career Stage,Recent Momentum,TikTok Followers,TikTok Likes,TikTok Engagement Rate,TikTok Posts,TikTok Views,Pandora Monthly Listeners,Pandora Streams,Pandora Artist Stations,Shazams,Line Music Artist Likes,Line Music Likes,Line Music Video Views,Line Music Streams,Melon Fans,Melon Video Likes,Melon Video Views,Spotify Followers,Spotify Monthly Listeners,Spotify Conversion Rate,Spotify Reach / Followers Ratio,Spotify Popularity,Spotify Playlist Reach,Spotify Playlist Count,YouTube Channel Subscribers,YouTube Channel Views,YouTube Daily Video Views,YouTube Monthly Audience,YouTube Engagement Rate,YouTube Playlist Count,Deezer Fans,Deezer Playlist Count,Deezer Playlist Reach,SoundCloud Followers,SoundCloud Streams,Apple Music Playlist Count,Amazon Music Playlist Count,Instagram Followers,Instagram Engagement Rate,Radio Spins,SiriusXM Spins,Facebook Followers,Facebook Talks,Snapchat Followers,X Followers,X Post Count,Wikipedia Views,Bandsintown Followers,Songkick Fans,Boomplay Streams,Boomplay Favorites,Genius Views,Twitch Followers,Audience Age,Audience Gender,Spotify Links
1496267,Pollen,Canada,North America,North America,,,Unknown Label,,"Hard Rock,Art Pop,French Pop",,,4.460020952,1619971,Developing,Cooling,,,,,,,,,116,,,,,,,,684,174,3.931034,20.01x,1,13684,150,,,,,,,,,,,,,,,,751,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3JNzTfAri3Mmn3tAOlk55V
14990741,Submerged,,,,,,Unknown Label,,,,,4.356999875,1635362,Developing,Growth,,,,,,,,,,,,,,,,,698,576,1.211806,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/21y70tZeaitnjtvs52wjBk
1691623,Chains Of Agony,Spain,Southern Europe,Europe,,,Unknown Label,,"Deathcore,Death Metal,Metalcore",,,4.256363948,1654653,Developing,Cooling,,,,1,686,,,,60,,,,,,,,1490,347,4.293948,26.44x,3,39402,314,176,6183,,,,,,,,,,,,1445,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2BBI5PhPbdAWyJY3MTec0T
10925000,Ascendence US,,,,,,Unknown Label,,"Rock,Deathcore,Progressive Metal",,"Focus,Melodic",4.241528547,1656833,Developing,Steady,,,,0,,,,,350,,,,,,,,583,579,1.006908,53.27x,4,31057,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/306Ena0TaX3m7r1VQQBB9Q
10044432,A Fitting End,United States,North America,North America,,,Unknown Label,,"Deathcore,Death Metal,Metalcore",,,4.206693173,1662593,Developing,Slowing,,,,,,,,,135,,,,,,,,676,209,3.23445,76.64x,1,51812,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1hbLr4Qy0ArfxNvTYvgmLQ
8797159,Aspect Iris,Australia,Oceania,Oceania,They/Them,,Unknown Label,,"Deathcore,Progressive Metal,Metal",,,4.15508039,1672027,Developing,Slowing,,,,,1532,,,,652,,,,,,,,1296,521,2.487524,5.65x,3,7321,186,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/7fsQxfNSkLrHZUHiIYu6HK
10264256,Mind Incision,,,,,Group,Unknown Label,,"Deathcore,Progressive Metal,Death Metal",,,4.151398528,1672841,Developing,Steady,,,,,,13,4619,46,,,,,,,,,1242,584,2.126712,1.84x,6,2282,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/7tlxDKSMmQ6Dpmixs9oLYn
575663,Lord Agheros,Italy,Southern Europe,Europe,He/Him,,Unknown Label,,"Rock,Metal,Dance",,,4.083885268,1683025,Developing,Steady,,,,,,2,28694,,2134,,,,,,,,927,219,4.232877,22.79x,3,21122,137,,,,,,,231,,,,,,,,,5,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6zUpMgFggd8OpP4tVFIBFZ
10958496,Killa Bastard,,,,N/A,,Unknown Label,,"Goregrind,Brutal Death Metal,Hardcore",,,4.077770489,1684059,Developing,Slowing,,,,,,,,,74,,,,,,,,685,324,2.114198,108.56x,4,74365,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5JSheexrHIwDG7nUp9htwx
330816,Graven Image,United States,North America,North America,,,Unknown Label,,"Goregrind,Alternative,Hard Rock",,,3.96311737,1702902,Developing,Slowing,,,,,,1,103,,104,,,,,,,,306,175,1.748571,169.33x,1,51814,303,,,,,,,72,,,,,,,,,3,,,,,,,,,261,,,,,,,https://open.spotify.com/artist/4ZKIuhB1PWjnKmVAUU8V7K
3975711,Opponent,United States,North America,North America,,Group,Unknown Label,,"Dance,Electronic,Rock",,,3.95915944,1703679,Developing,Slowing,,,,,,,,,46,,,,,,,,1856,324,5.728395,17.43x,2,32343,201,,,,,,,28,,,,,,,,,3,,,,,,,,,215,,,,,,,https://open.spotify.com/artist/4cSlo0UuPbN76e5N4mEeQb
10424840,WHITEMOTH,United States,North America,North America,They/Them,,Unknown Label,,"Deathcore,Death Metal,Progressive Metal",,,3.822862824,1727066,Developing,Slowing,,,,,,,,,444,,,,,,,,1115,342,3.260234,98.69x,3,110036,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2yoTUfq2bi27s3RZXTEgkE
5126810,Sinequanon,Switzerland,Western Europe,Europe,,Group,Unknown Label,,"R&B/Soul,Death Metal,Progressive Rock",Heavy,Melodic,3.739024829,1746172,Developing,Slowing,,,,,,,,,62,,,,,,,,834,138,6.043478,90.16x,1,75192,108,,,,,,,,,,,,,,,,1,,,,,,,,,66,,0,,,,,https://open.spotify.com/artist/00xanJcYhxz7fqsaP3281l
14283819,absurd,,,,,,Unknown Label,,Indie,,,3.564965218,1777183,Developing,Steady,,,,,,,,,,,,,,,,,344,446,0.7713,0.12x,4,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0h8HY1OBhsozbbh0xU7LXQ
9012874,DISOBEDIENT CREW,United States,North America,North America,,,Unknown Label,,"Hardcore,Beatdown,Brutal Death Metal",,,3.445381592,1800567,Developing,Slowing,,,,1,105,,,,,,,,,,,,663,212,3.127358,67.11x,3,44491,103,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,https://open.spotify.com/artist/39D5OlLQpowYRI3C67iI1M
10222080,WITHER THE FALLACY,United States,North America,North America,N/A,,Unknown Label,,"Deathcore,Death Metal,Metalcore",,,3.436394389,1802228,Developing,Slowing,,,,,,,,,40,,,,,,,,809,301,2.687708,10.19x,1,8246,263,,,,,,,4,,,,,,,,,,,,,,,,,,68,,,,,,,https://open.spotify.com/artist/7D5a2e3Z3E4b8SGowSNPUd
13598922,CARNIVXROUS,,,,,,Unknown Label,,"Death Metal,Deathcore,Dance",,,3.296255781,1833208,Developing,Slowing,,,,,,,,,32,,,,,,,,427,661,0.645991,21.04x,3,8985,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2awGW9UcWt2B4YBTaZ0FFp
3564454,Meet The Maker,,,,,,Unknown Label,,"Deathcore,Progressive Rock,Dance",,,3.292466441,1833967,Developing,Steady,,,,4,5869,,,,161,,,,,,,,789,215,3.669767,232.83x,1,183703,193,,,,,,,10,,,,,,,,,,,,,,,,,,108,,,,,,,https://open.spotify.com/artist/17IdH2I9EWpCSUdQm91b2B
10251051,Heartless Fendi,,,,He/Him,,Unknown Label,,"Deathcore,Dark Trap,Death Metal","Dark,Edgy,Calm,Heavy,Sad,Epic,Groovy","Guitar,Summer,Workout",3.209775116,1855393,Developing,Steady,,,,3,1562,,,,1389,,,,,,,,432,482,0.896266,1489.18x,3,643326,140,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5PQ6Mx3EaC75kwZq0P9JK5
11822948,Sabancaya,,,,N/A,,,,"Deathcore,Progressive Metal,Rock",,,3.030961202,1893712,Developing,Steady,,,,,,,,,516,,,,,,,,628,588,1.068027,50.4x,5,31650,51,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5q4AGfB45ZPXScWMyRBg9j
11156313,UNBLISS,,,,,,Unknown Label,,"Death Metal,Hardcore,Beatdown",,,2.862977297,1933930,Developing,Cooling,,,,,,,,,,,,,,,,,607,125,4.856,123.48x,1,74953,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2AN5cUwCVlU2ZHU7yBsHF9
10906592,TheFaceYouMakeWhenYouReallyLose,,,,,,Unknown Label,,"Goregrind,Brutal Death Metal,Hardcore",,,2.842519355,1938794,Developing,Steady,,,,,,,,,,,,,,,,,494,250,1.976,50.66x,2,25027,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2oSGR34gOLtTvYnx2qGtmJ
1060017,Atlantic Rift,United Kingdom,Western Europe,Europe,,Group,Unknown Label,,"Alternative Rock,Pop Punk,Death Metal",,,2.555024776,2014377,Developing,Steady,,,,22,9060,,,,2193,,,,,,,,514,319,1.611285,296.57x,7,152438,69,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/79EFxNvEMMwRKD4ZYEgGFK
12356082,Exnecros,,,,,,Unknown Label,,Progressive Rock,,,2.42497846,2052008,Developing,Steady,,,,,,,,,,,,,,,,,272,224,1.214286,134.14x,1,36485,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3Vt9QI2xMaJc2VNNsb2exe
12849884,Scalp Scrape,,,,,,Unknown Label,,"Brutal Death Metal,Deathcore,Goregrind",,,2.176954133,2126271,Developing,Cooling,,,,,,,,,25,,,,,,,,567,160,3.54375,7.56x,1,4284,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5BNj63TsPEbWkguDIbQJF4
6775868,Vespid,United States,North America,North America,,Group,Unknown Label,,"Hardcore,Beatdown,US Rock",,,1.802943093,2260952,Developing,Slowing,,,,,,,,,56,,,,,,,,560,157,3.566879,30.8x,2,17250,122,,,,,,,5,,,,,,,,,8,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3Km8iRgRYhnQA6WRuL4WgV
9471806,Espiral,Portugal,Southern Europe,Europe,,Group,Sons Vadios,,"Portuguese Pop,Pop,Chilean Hip-Hop",,,1.612906758,2335245,Developing,Steady,,,,0,,,,,232,,,,,,,,291,86,3.383721,4.06x,1,1181,22,344,18449,,,,,,,,315,16063,,,871,2.4213,18,,4600,20,,,,,,178,,,,,13-17: 1.3%%; 18-24: 7.6%%; 25-34: 30%%; 35-44: 35.4%%; 45-64: 25.7%%,F: 50.9%; M: 49.1%,https://open.spotify.com/artist/0zxS6Kv0mi3rcjOnIG8AZl
11516014,Skyrmisher,,,,They/Them,,Unknown Label,,"Deathcore,Progressive Metal,Dance",,,1.561057628,2355054,Developing,Steady,,,,,,,,,,,,,,,,,362,178,2.033708,14.84x,5,5372,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3nHKgURuRqRXCcDVKAfPBr
11229947,Ectoplasmorphosis,,,,,,Unknown Label,,"Brutal Death Metal,Goregrind,Rock",,,1.523159278,2372335,Developing,Slowing,,,,,,,,,8,,,,,,,,573,79,7.253165,33.85x,1,19394,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0XSYobpysRZdyNB88F9241
13638747,HEAT,,,,,,Unknown Label,,"Hardcore,Beatdown",,,1.177569928,2547145,Developing,Steady,,,,,,,,,,,,,,,,,162,99,1.636364,1.73x,2,280,9,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/7AluttQup6aYzucnaCzl4g
8074493,Krypteia,Canada,North America,North America,They/Them,,Unknown Label,,"Deathcore,Metalcore,Canadian Metal",,,0.922400277,2706610,Developing,Steady,,,,4,1242,,,,77,,,,,,,,303,214,1.415888,48.6x,1,14727,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0RDGuvtdiSiA25fb7FEl8p
10214231,The Great Nothing,,,,,,Unknown Label,,"Metal,Progressive Rock,Dance",,,0.665580863,2982292,Developing,Steady,,,,,,,,,129,,,,,,,,234,145,1.613793,1.87x,1,438,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/01UG5IcUBSldYVRFLXeXrI
11692858,Brick By Brick,,,,They/Them,,Unknown Label,,"Worship,Christian",,,0.652113778,2997426,Developing,Steady,,,,,,,,,5,,,,,,,,73,26,2.807692,1.03x,0,75,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1GkLRi7GvBTJVbmrMLiFFA
14242998,Tyrants And Martyrs,,,,,,Unknown Label,,,,,0.630790766,3013774,Developing,Growth,,,,,,,,,,,,,,,,,123,158,0.778481,0.48x,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1nOJ0TH4kkzX0yvF4hELCc
1644464,Descend Into Nothingness,Canada,North America,North America,,Group,Unknown Label,,"Death Metal,Deathcore,Dance",,,0.420119721,3286684,Developing,Steady,,,,,,,,,61,,,,,,,,188,99,1.89899,5.83x,2,1096,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2KnXs7VOvfp1D0GZPz58xT
5678378,The Naysayers,Canada,North America,North America,She/Her,Solo Artist,Unknown Label,,"Alternative,Rock,Singer/Songwriter",,,0.329057728,3405180,Developing,Steady,,,,,,,,,166,,,,,,,,146,89,1.640449,2.01x,0,294,24,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,https://open.spotify.com/artist/7rv9zCUPqyMlWps0prXt4v
11535360,Agony,,,,,,Unknown Label,,"Emo Rap,Alternative,Dance",,,0.265502909,3517505,Developing,Steady,,,,,,,,,147,,,,,,,,135,86,1.569767,1499.22x,2,202395,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/7c7dUW2LC1L6ORMWbEDGNI
12363058,HITBOX,,,,N/A,,Unknown Label,,"Pop Punk,Emo",,,0.044661416,4462818,Developing,Steady,,,,,,,,,,,,,,,,,87,34,2.558824,31.18x,0,2713,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/16RQ1ts3SISTZXiq06vNkt
11308279,dezertedplane,,,,He/Him,,Unknown Label,,Phonk,,,0.013818309,5290290,Developing,Steady,,,,,,,,,,,,,,,,,97,13,7.461538,0.33x,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0h2eYJXbXb0n9hBf3NgfGh
5956196,Right Here Right Now,,,,,,Unknown Label,,Ambient,,,0.000962172,6621160,Developing,Steady,,,,,,,,,10,,,,,,,,17,10,1.7,8.94x,0,152,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1LF2clTXldKzeoofiJNf7J
1386995,Martil,Albania,Southern Europe,Europe,He/Him,Solo Artist,Unknown Label,,"Hip-Hop/Rap,Pop,R&B/Soul",,,0.000962172,6884775,Developing,Steady,,,,,,,,,34,,,,,,,,48,2,24,1338.13x,0,64230,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1WGaVnIFQDYZJhxDRoRD4G
3501,Bruno Mars,United States,North America,North America,He/Him,Solo Artist,WMG (Atlantic),Major Labels,"Pop,Dance Pop,Funk","Fun,Affectionate,Upbeat,Celebratory,Romantic,Energetic,Heartbroken,Catchy","Dancy,Partying,Self-love,Bonding,Urban,Drinking,Daydreaming,Reassured",99.0803705,3,Superstar,Growth,16000000,79600000,23.8834,57004620,95288174157,5133829,10913426854,52537544,315676234,545795,1263095,64479,179812542,97430,9362,2181516,80852713,135020689,0.598817,12.38x,94,1000665055,2654145,43300000,25113856444,19842601,654000000,0.4744,1082,12518342,1714,62282886,808000,76613592,2912,1105,42919008,4.1625,7852278,74627,57000000,103963,,36696214,5081,9930,8732504,6046483,,,46395841,,13-17: 5.8%%; 18-24: 35.5%%; 25-34: 44.3%%; 35-44: 11.1%%; 45-64: 3.3%%; 65-: 0%%,F: 64.5%; M: 35.5%,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C
331927,Varg,Germany,Western Europe,Europe,,Group,Napalm Records,,"Metal,Rock,Power Metal","Aggressive,Powerful,Determined,Heavy,Anthemic,Epic,Rebellious","Melodic,Workout,Noise,Guitar,Drinking,Wind",57.56884616,95200,Developing,Steady,,,,435,206785,3,1547686,4264,12246,,,,,,,,47109,26010,1.811188,7.56x,31,356193,4675,16400,4677620,,,0.4383,,9177,2,3787,,,3,,,,68,,62000,260,,426,1276,34,,7191,,,,,13-17: 0.7%%; 18-24: 7.9%%; 25-34: 56.2%%; 35-44: 26.4%%; 45-64: 8.8%%,F: 20.2%; M: 79.8%,https://open.spotify.com/artist/4QjcHVaUB35395GeUoRIfZ
400640,Exit,United States,North America,North America,,Group,Unknown Label,,"Pop Punk,Alternative Rock,Emo","Emotional,Sad,Reflective,Energetic,Hype,Introspective,Melancholic,Upbeat","Late-night,Dancy,Partying",48.16899148,163390,Developing,Steady,,,,39,125672,6,861,62,4035,,,,,,,,12443,17401,0.715074,27.03x,22,336327,5293,1160,283256,,,,,,,,229,105475,1,,1205,,144,,,,,,,660,,12326,1800000,7,,,,,https://open.spotify.com/artist/3jOKYfOuCZf19meuwqMUmj
8168806,LUCA,United States,North America,North America,He/Him,Solo Artist,Luca,,"R&B/Soul,R&B,Alternative R&B","Emotional,Anguished,Introspective,Melancholic,Brooding,Pensive,Reflective","Summer,Morning,Background,Beach,Cleaning,Coffee",44.34141023,198542,Developing,Slowing,6828,80300,3.0444,241,4115831,23,345730,6850,5043,,,,,,,,10214,119860,0.085216,144.18x,35,1472650,2695,722,226257,,,,,,,,106,15801,1,,12614,9.7066,4,,,,,,,,,,,,,,13-17: 4.9%%; 18-24: 43.4%%; 25-34: 43.1%%; 35-44: 6.7%%; 45-64: 2%%,F: 55.2%; M: 44.8%,https://open.spotify.com/artist/7myDQkUb7zFhkmqyq8O5LT
723457,ZOMBIE,Japan,Eastern Asia,Asia,,Group,Zany Zap,,"Anime,Rock,J-Rock","Aggressive,Dramatic,Angry,Brooding,Melancholic,Bittersweet,Intense,Eerie",Dancy,40.46112568,239321,Developing,Slowing,4706,40200,18.6928,718,360878,,,,10497,5848,,,,,,,47386,33652,1.408118,8.01x,31,379441,4502,208000,25042348,,,0.0502,,,,,,,,,4353,9.7777,469,,108,0,,6772,6003,19,,3655,,,,,13-17: 3.6%%; 18-24: 38.1%%; 25-34: 47.8%%; 35-44: 8.7%%; 45-64: 1.8%%,F: 82.2%; M: 17.8%,https://open.spotify.com/artist/6rjw3rchGDErLBonLqsBHz
5177874,Lyrica,United States,North America,North America,She,,Lyrica,,"House,J-Rock,Dance","Eerie,Heavy,Dreamy,Energetic,Reflective,Uplifting,Wandering",Dancy,37.69442629,272312,Developing,Steady,,,,,,,,,6394,,,,,,,,22375,33446,0.668989,10.04x,32,224535,2561,3080,499270,,,35.1266,,,,,484,,,,,,15,,2600,0,,,,,,1360,,,,,13-17: 1.5%%; 18-24: 36.3%%; 25-34: 55.8%%; 35-44: 6.5%%,F: 61.4%; M: 38.6%,https://open.spotify.com/artist/4WTDF62U6F1BeXXYujM3BS
188041,Krypt,Norway,Northern Europe,Europe,,,Unknown Label,,"Rock,Metal,Black Metal",,,37.17834424,278867,Developing,Steady,,,,108,49394,,,,3162,,,,,,,,10563,844,12.515403,7.49x,5,79103,943,238000,111636176,,,,,1217,,,1035,554,,,,,,,,,,,,,3869,1092,,,,,,,https://open.spotify.com/artist/2uK3VyqaLJbAKjYQAy5lpt
1144968,DEZERT,Japan,Eastern Asia,Asia,,Group,"NIPPON CROWN CO., LTD.",,"Anime,Rock,Pop","Intense,Heavy,Aggressive,Dynamic,Dramatic,Energetic,Angry,Emotional","Worshipping,Reassured,Late-night",36.24201735,290881,Developing,Steady,5510,104300,14.8396,450,432977,,,,3524,,,,,4,,,28154,14836,1.897681,9.17x,35,258218,2464,31200,17380153,8700,50900,1.254,1,297,,,,,,,17941,5.6035,424,,818,0,,23291,8801,103,1031,928,,,,,13-17: 4.8%%; 18-24: 40%%; 25-34: 48.6%%; 35-44: 5.7%%; 45-64: 0.9%%,F: 80.9%; M: 19.1%,https://open.spotify.com/artist/6PXfBBOkykTOPWoiURXBIl
567968,Tyler Shelton,United States,North America,North America,,,Unknown Label,,"Metalcore,US Metal",Dramatic,Workout,33.25260421,332439,Developing,Steady,,,,96,230902,,,,1906,,,,,,,,1095,2176,0.503217,1152.14x,27,1261593,8082,,,,,,,35,,,,,1,,,,5,,,,,,,,,,,,79145,,,,https://open.spotify.com/artist/05te9cG7cEF5EuxU9JqnCk
4311970,LOLA,Australia,Oceania,Oceania,,Group,Unknown Label,,"Alternative,Rock,Australian Alternative",,,26.86468107,441899,Mid-Level,Steady,,,,1280,11993999,,,,740,,,,,,,,2981,2089,1.426999,59.89x,11,178537,722,,,,,,,,,,,,4,,,,526,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0cD96GFyKaDX2LdpHpyT7d
622068,Bue,United States,North America,North America,,,Bue,,"Rock,Art Pop,Alternative","Eerie,Aggressive",Noise,24.29198175,495738,Developing,Steady,,,,,,,,,862,,,,,,,,9763,10888,0.896675,7.11x,24,69434,1037,660,53829,,,0.7553,,,,,330,218,,,,,,,,,,,,,,454,,,,,13-17: 0.9%%; 18-24: 2.9%%; 25-34: 29.8%%; 35-44: 22.2%%; 45-64: 43%%; 65-: 1.1%%,F: 45.5%; M: 54.5%,https://open.spotify.com/artist/6CYoyF9N8GZWgbHm5Wqe0r
4370057,0%Mercury,Ukraine,Eastern Europe,Europe,,Group,Unknown Label,,"Metal,Rock,Progressive Rock","Heavy,Angry,Fun",,24.0747155,500576,Developing,Cooling,,,,,,,,,2085,,,,,,,,7014,5406,1.297447,5.77x,16,40478,939,,,,,,3,345,,,,,,,,,260,,,,,,,,,688,,,,,,,https://open.spotify.com/artist/4DxusQrhwkEDAg0iznFfEB
8637548,WANTED,United States,North America,North America,,Group,WANTED DISTRIBUTION,,"Hard Rock,Rock,Dance",,,23.68270438,509546,Developing,Steady,,,,2,18369,,,,2479,,,,,,,,8189,11490,0.712707,3.73x,24,30525,572,,,,,,1,,,,,,,,,,115,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3LFHyjJVhPiXE2miqWWJa9
4295745,Draven,United States,North America,North America,He/Him,,SpineSaw Records,,"Dance,Electronic,Metal","Dystopian,Intense,Dark,Eerie,Heavy,Aggressive,Energetic,Futuristic","Gaming,Urban,Noise,Workout,Focus,Driving,Guitar",23.23758401,520032,Developing,Slowing,,,,1,5113,1,2259,,1324,,,,,,,,2919,11649,0.250579,174.95x,23,510684,1750,,,,,,,,,,272,2285,,,1637,,13,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1bKGtFzWufI86OePH3yvzC
309630,Aerial,United States,North America,North America,He/Him,,Aerial,,"Progressive Rock,Metalcore,US Metal",,,22.85830864,529117,Developing,Steady,,,,,,,,,566,,,,,,,,5374,2987,1.79913,30.92x,12,166180,1204,1120,591515,,,,,455,,,600,,,,4459,,,,,,,,,32,,,,,,,,,https://open.spotify.com/artist/4QGZGD3l3YBczd7wR0SRJy
9418919,Wani,United States,North America,North America,He/Him,,Unknown Label,,"Progressive Rock,Rock,Metal",,,20.67903608,590991,Developing,Explosive Growth,,,,,,,,,231,,,,,,,,3708,7776,0.476852,10.13x,17,37578,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/77o03w40BZnTbs301rTefi
11022848,Arkángel,,,,N/A,,Unknown Label,,"Deathcore,Death Metal,Progressive Metal","Heavy,Adrenaline","Workout,Melodic",18.15226661,668131,Developing,Slowing,,,,,,,,,889,,,,,,,,1987,3120,0.636859,159.12x,13,316162,509,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,https://open.spotify.com/artist/7oqi2LqmRQJ9rtj52YgIlK
10697278,Thus,Denmark,Northern Europe,Europe,They/Them,,Unknown Label,,"Metal,Rock,Danish Metal",,,17.73285539,681944,Developing,Cooling,,,,,,,,,254,,,,,,,,2219,773,2.870634,18.85x,6,41836,209,,,,,,,,,,,,,,,,12,3,,,,,,,,,,,,,,,https://open.spotify.com/artist/49leBpVI0CS6NEdyicVT9i
9906715,Electron,United Kingdom,Western Europe,Europe,,Group,Unknown Label,,"Metal,Rock,Dance","Dystopian,Mournful,Defiant,Haunting,Heavy,Intense",,16.20695818,738552,Developing,Steady,267,5946,,3,982,,,,4334,,,,,,,,5377,5562,0.966739,38.43x,14,206612,388,14100,2157807,,,,,,,,,,,,8311,,207,,,,,,,,242,,,,,,,,https://open.spotify.com/artist/0QlVbfZTx8ex7cutyyUl3H
11004347,The Deserted,,,,N/A,,1500752 Records DK2,,Deathcore,"Aggressive,Intense,Melancholic,Dystopian,Energetic,Frustrated,Hopeful,Longing","Workout,Melodic",15.67237128,760641,Developing,Slowing,,,,,,,,,1,,,,,,,,1799,5735,0.313688,10.3x,16,18536,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1yyUMz5WuuZyvk6RBImpmy
10468117,Turnpike,Philippines,Southeast Asia,Asia,,,Unknown Label,,"Hardcore,Beatdown,Southeast Asian",,,15.26566274,779133,Developing,Steady,,,,,,,,,46,,,,,,,,1873,5408,0.346339,19.92x,17,37319,304,,,,,,,,,,,,,,,,,,,,,,,,,264,,,,,,,https://open.spotify.com/artist/1xEZGiPVtcmWnG5tebWqDM
11029764,Second Wind,,,,,,Unknown Label,,"Opm,Ppop",,,12.71071304,901788,Developing,Growth,,,,,,1,12,15,826,,,,,,,,402,5798,0.069334,111.72x,13,44913,91,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2YRlVXEAqt4qTqOeuV2mmI
3756140,Bite,Germany,Western Europe,Europe,,,Animoid Records,,"Death Metal,Deathcore,Progressive Metal","Heavy,Intense,Tense,Upbeat,Angry,Calm,Epic,Suffering","Running,Workout,Coffee,Dancy,Gaming,Mornings,Noise",12.07325729,934107,Developing,Steady,,,,,,8,566,269,543,,,,,,,,1671,3880,0.43067,45.67x,13,76310,695,,,,,,,,,,9246,377255,1,,1736,,33,,,,,,,,,,,,,,,,https://open.spotify.com/artist/67BCUCn0nfMCbH7OnLX9AY
4242906,INNER SPACE,Germany,Western Europe,Europe,,Group,INNER SPACE,,"Deathcore,Death Metal,Progressive Rock","Aggressive,Determined,Anthemic,Energetic","Guitar,Melodic,Running,Summer,Workout",11.47497095,964717,Developing,Steady,,,58.4527,,,,,,148,,,,,,,,1751,1240,1.412097,32.88x,6,57572,376,,,,,,,,,,,,,,2648,8.8989,2,,,,,23,21,,,340,,,,,13-17: 3.4%%; 18-24: 29.6%%; 25-34: 47.9%%; 35-44: 16.5%%; 45-64: 2.7%%,F: 37.7%; M: 62.3%,https://open.spotify.com/artist/0riD4aDoOSnSbdkvO9zOeM
9676848,FRACTURE,United Kingdom,Western Europe,Europe,,,Unknown Label,,"Death Metal,Deathcore,Hypertechno",,,11.1049896,984939,Developing,Steady,,,,,,,,,25,,,,,,,,1804,2064,0.874031,61.98x,8,111820,204,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,https://open.spotify.com/artist/4gpTYzob3EKSOBMUvB5iOq
